prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
122,768,16,13122,1176.56
122,768,16,16384,1473.52
122,768,32,512,113.685
122,768,32,768,137.215
122,768,32,1152,186.432
122,768,32,1728,256.152
122,768,32,2592,374.742
122,768,32,3888,552.428
122,768,32,5832,832.514
122,768,32,8748,1239.83
122,768,32,13122,1824.47
122,768,32,16384,2273.14
122,768,64,512,206.956
122,768,64,768,270.272
122,768,64,1152,369.814
122,768,64,1728,515.714
122,768,64,2592,790.188
122,768,64,3888,1392.58
122,768,64,5832,2131.92
122,768,64,8748,3171.56
122,768,64,13122,4710.8
122,768,64,16384,5920.32
122,768,128,512,434.838
122,768,128,768,584.28
122,768,128,1152,807.064
122,768,128,1728,1207.15
122,768,128,2592,2434.12
122,768,128,3888,4141.08
122,768,128,5832,6149.6
122,768,128,8748,9274
122,768,128,13122,15562.7
122,768,128,16384,21009.4
122,1152,0,0,67.328
122,1152,1,512,65.898
122,1152,1,768,66.2614
122,1152,1,1152,66.0906
122,1152,1,1728,88.0846
122,1152,1,2592,128.682
122,1152,1,3888,184.981
122,1152,1,5832,273.494
122,1152,1,8748,406.038
122,1152,1,13122,599.658
122,1152,1,16384,759.958
122,1152,2,512,65.834
122,1152,2,768,65.792
122,1152,2,1152,65.728
122,1152,2,1728,87.9146
122,1152,2,2592,129.792
122,1152,2,3888,185.451
122,1152,2,5832,274.56
122,1152,2,8748,404.032
122,1152,2,13122,599.212
122,1152,2,16384,755.16
122,1152,4,512,66.6014
122,1152,4,768,66.4946
122,1152,4,1152,66.944
122,1152,4,1728,89.622
122,1152,4,2592,130.901
122,1152,4,3888,188.009
122,1152,4,5832,274.816
122,1152,4,8748,405.398
122,1152,4,13122,605.974
122,1152,4,16384,759.656
122,1152,8,512,68.416
122,1152,8,768,67.732
122,1152,8,1152,68.5014
122,1152,8,1728,93.0994
122,1152,8,2592,135.275
122,1152,8,3888,192.469
122,1152,8,5832,283.562
122,1152,8,8748,418.242
122,1152,8,13122,618.774
122,1152,8,16384,764.95
122,1152,16,512,99.648
122,1152,16,768,111.638
122,1152,16,1152,130.795
122,1152,16,1728,176.406
122,1152,16,2592,255.21
122,1152,16,3888,372.33
122,1152,16,5832,549.036
122,1152,16,8748,824.28
122,1152,16,13122,1229.55
122,1152,16,16384,1532.61
122,1152,32,512,135.701
122,1152,32,768,158.912
122,1152,32,1152,195.393
122,1152,32,1728,266.198
122,1152,32,2592,388.76
122,1152,32,3888,573.634
122,1152,32,5832,858.52
122,1152,32,8748,1278.49
122,1152,32,13122,1893.87
122,1152,32,16384,2349.88
122,1152,64,512,231.744
122,1152,64,768,295.682
122,1152,64,1152,383.98
122,1152,64,1728,536.428
122,1152,64,2592,812.846
122,1152,64,3888,1420.23
122,1152,64,5832,2157.22
122,1152,64,8748,3218
122,1152,64,13122,4778.32
122,1152,64,16384,5965.38
122,1152,128,512,454.442
122,1152,128,768,606.552
122,1152,128,1152,833.284
122,1152,128,1728,1235.05
122,1152,128,2592,2424.92
122,1152,128,3888,4148.52
122,1152,128,5832,6160.14
122,1152,128,8748,9245.36
122,1152,128,13122,14701.9
122,1152,128,16384,20129.6
122,1728,0,0,87.7874
122,1728,1,512,87.7654
122,1728,1,768,87.6586
122,1728,1,1152,88.0426
122,1728,1,1728,87.978
122,1728,1,2592,124.096
122,1728,1,3888,178.945
122,1728,1,5832,263.552
122,1728,1,8748,394.304
122,1728,1,13122,583.168
122,1728,1,16384,729.496
122,1728,2,512,87.9574
122,1728,2,768,88.5754
122,1728,2,1152,88.2346
122,1728,2,1728,88.2546
122,1728,2,2592,124.053
122,1728,2,3888,179.264
122,1728,2,5832,264.236
122,1728,2,8748,394.39
122,1728,2,13122,581.162
122,1728,2,16384,726.87
122,1728,4,512,88.576
122,1728,4,768,88.7894
122,1728,4,1152,88.8106
122,1728,4,1728,89.344
122,1728,4,2592,126.315
122,1728,4,3888,180.737
122,1728,4,5832,264.704
122,1728,4,8748,394.412
122,1728,4,13122,582.486
122,1728,4,16384,730.03
122,1728,8,512,89.7074
122,1728,8,768,91.968
122,1728,8,1152,91.3486
122,1728,8,1728,91.69
122,1728,8,2592,130.027
122,1728,8,3888,185.942
122,1728,8,5832,273.516
122,1728,8,8748,404.908
122,1728,8,13122,593.43
122,1728,8,16384,739.906
122,1728,16,512,121.045
122,1728,16,768,132.672
122,1728,16,1152,151.126
122,1728,16,1728,175.509
122,1728,16,2592,246.038
122,1728,16,3888,359.382
122,1728,16,5832,525.91
122,1728,16,8748,790.594
122,1728,16,13122,1179.91
122,1728,16,16384,1474.31
122,1728,32,512,157.568
122,1728,32,768,178.625
122,1728,32,1152,214.124
122,1728,32,1728,260.374
122,1728,32,2592,375.85
122,1728,32,3888,553.708
122,1728,32,5832,825.794
122,1728,32,8748,1238.43
122,1728,32,13122,1830.04
122,1728,32,16384,2278.5
122,1728,64,512,249.154
122,1728,64,768,312.918
122,1728,64,1152,395.778
122,1728,64,1728,518.678
122,1728,64,2592,791.96
122,1728,64,3888,1397.57
122,1728,64,5832,2135.08
122,1728,64,8748,3174.5
122,1728,64,13122,4744.32
122,1728,64,16384,5915.72
122,1728,128,512,471.96
122,1728,128,768,599.256
122,1728,128,1152,817.368
122,1728,128,1728,1213.21
122,1728,128,2592,2435.7
122,1728,128,3888,4152.34
122,1728,128,5832,6160.22
122,1728,128,8748,9279.62
122,1728,128,13122,15161.4
122,1728,128,16384,20590.4
122,2592,0,0,132.289
122,2592,1,512,130.005
122,2592,1,768,131.05
122,2592,1,1152,130.901
122,2592,1,1728,129.493
122,2592,1,2592,129.984
122,2592,1,3888,187.008
122,2592,1,5832,275.244
122,2592,1,8748,407.36
122,2592,1,13122,599.298
122,2592,1,16384,753.772
122,2592,2,512,129.323
122,2592,2,768,130.751
122,2592,2,1152,130.538
122,2592,2,1728,130.133
122,2592,2,2592,130.026
122,2592,2,3888,184.599
122,2592,2,5832,273.364
122,2592,2,8748,406.38
122,2592,2,13122,603.478
122,2592,2,16384,758.016
122,2592,4,512,130.944
122,2592,4,768,130.347
122,2592,4,1152,131.051
122,2592,4,1728,131.65
122,2592,4,2592,132.331
122,2592,4,3888,187.05
122,2592,4,5832,277.014
122,2592,4,8748,409.898
122,2592,4,13122,608.342
122,2592,4,16384,747.244
122,2592,8,512,132.437
122,2592,8,768,132.693
122,2592,8,1152,134.997
122,2592,8,1728,135.424
122,2592,8,2592,136.299
122,2592,8,3888,192.961
122,2592,8,5832,284.524
122,2592,8,8748,417.644
122,2592,8,13122,620.396
122,2592,8,16384,769.026
122,2592,16,512,163.051
122,2592,16,768,175.019
122,2592,16,1152,193.429
122,2592,16,1728,218.794
122,2592,16,2592,262.23
122,2592,16,3888,374.594
122,2592,16,5832,548.098
122,2592,16,8748,818.306
122,2592,16,13122,1224.3
122,2592,16,16384,1534.3
122,2592,32,512,200.02
122,2592,32,768,224.322
122,2592,32,1152,259.946
122,2592,32,1728,309.42
122,2592,32,2592,394.498
122,2592,32,3888,576.704
122,2592,32,5832,851.48
122,2592,32,8748,1289.62
122,2592,32,13122,1895.45
122,2592,32,16384,2277.9
122,2592,64,512,286.656
122,2592,64,768,353.004
122,2592,64,1152,432.32
122,2592,64,1728,540.246
122,2592,64,2592,800.686
122,2592,64,3888,1385.88
122,2592,64,5832,2152.14
122,2592,64,8748,3215.06
122,2592,64,13122,4773.88
122,2592,64,16384,6000.84
122,2592,128,512,521.582
122,2592,128,768,668.91
122,2592,128,1152,870.318
122,2592,128,1728,1259.95
122,2592,128,2592,2428.14
122,2592,128,3888,4289.04
122,2592,128,5832,6795.68
122,2592,128,8748,9675.88
122,2592,128,13122,15981.9
122,2592,128,16384,21002.6
122,3888,0,0,183.189
122,3888,1,512,180.673
122,3888,1,768,181.205
122,3888,1,1152,182.059
122,3888,1,1728,181.504
122,3888,1,2592,180.779
122,3888,1,3888,181.931
122,3888,1,5832,263.596
122,3888,1,8748,393.644
122,3888,1,13122,582.338
122,3888,1,16384,728.66
122,3888,2,512,179.776
122,3888,2,768,180.032
122,3888,2,1152,180.117
122,3888,2,1728,179.797
122,3888,2,2592,179.456
122,3888,2,3888,179.969
122,3888,2,5832,263.766
122,3888,2,8748,392.748
122,3888,2,13122,579.542
122,3888,2,16384,725.44
122,3888,4,512,180.673
122,3888,4,768,181.099
122,3888,4,1152,181.399
122,3888,4,1728,180.715
122,3888,4,2592,180.993
122,3888,4,3888,182.294
122,3888,4,5832,264.384
122,3888,4,8748,394.582
122,3888,4,13122,584.024
122,3888,4,16384,727.744
122,3888,8,512,181.184
122,3888,8,768,181.845
122,3888,8,1152,182.657
122,3888,8,1728,183.489
122,3888,8,2592,184.172
122,3888,8,3888,186.86
122,3888,8,5832,273.408
122,3888,8,8748,404.822
122,3888,8,13122,593.154
122,3888,8,16384,741.058
122,3888,16,512,209.494
122,3888,16,768,220.694
122,3888,16,1152,238.058
122,3888,16,1728,263.062
122,3888,16,2592,303.02
122,3888,16,3888,365.546
122,3888,16,5832,526.57
122,3888,16,8748,780.568
122,3888,16,13122,1175.9
122,3888,16,16384,1474.46
122,3888,32,512,244.566
122,3888,32,768,266.966
122,3888,32,1152,302.316
122,3888,32,1728,349.314
122,3888,32,2592,432.598
122,3888,32,3888,563.968
122,3888,32,5832,843.012
122,3888,32,8748,1321.07
122,3888,32,13122,1925.76
122,3888,32,16384,2515.4
122,3888,64,512,338.776
122,3888,64,768,406.87
122,3888,64,1152,489.452
122,3888,64,1728,628.546
122,3888,64,2592,876.438
122,3888,64,3888,1450.31
122,3888,64,5832,2199.78
122,3888,64,8748,3497.76
122,3888,64,13122,5167.34
122,3888,64,16384,6427.62
122,3888,128,512,579.436
122,3888,128,768,724.974
122,3888,128,1152,930.074
122,3888,128,1728,1310.83
122,3888,128,2592,2453.46
122,3888,128,3888,4307.1
122,3888,128,5832,6487.62
122,3888,128,8748,10529.3
122,3888,128,13122,16436.6
122,3888,128,16384,21159.2
122,5832,0,0,272.918
122,5832,1,512,271.084
122,5832,1,768,270.444
122,5832,1,1152,271.148
122,5832,1,1728,271.062
122,5832,1,2592,271.04
122,5832,1,3888,271.212
122,5832,1,5832,270.998
122,5832,1,8748,392.81
122,5832,1,13122,583.574
122,5832,1,16384,728.684
122,5832,2,512,268.352
122,5832,2,768,268.672
122,5832,2,1152,268.332
122,5832,2,1728,268.586
122,5832,2,2592,268.054
122,5832,2,3888,268.288
122,5832,2,5832,268.864
122,5832,2,8748,393.024
122,5832,2,13122,581.248
122,5832,2,16384,724.886
122,5832,4,512,268.758
122,5832,4,768,269.098
122,5832,4,1152,269.546
122,5832,4,1728,269.93
122,5832,4,2592,268.522
122,5832,4,3888,268.608
122,5832,4,5832,270.232
122,5832,4,8748,394.538
122,5832,4,13122,583.936
122,5832,4,16384,727.234
122,5832,8,512,270.57
122,5832,8,768,270.316
122,5832,8,1152,270.978
122,5832,8,1728,270.252
122,5832,8,2592,271.766
122,5832,8,3888,272.854
122,5832,8,5832,277.014
122,5832,8,8748,405.27
122,5832,8,13122,596.758
122,5832,8,16384,740.118
122,5832,16,512,287.21
122,5832,16,768,301.058
122,5832,16,1152,316.416
122,5832,16,1728,340.908
122,5832,16,2592,382.294
122,5832,16,3888,443.714
122,5832,16,5832,538.39
122,5832,16,8748,781.548
122,5832,16,13122,1178.29
122,5832,16,16384,1487.21
122,5832,32,512,321.346
122,5832,32,768,345.6
122,5832,32,1152,381.718
122,5832,32,1728,427.65
122,5832,32,2592,513.004
122,5832,32,3888,644.098
122,5832,32,5832,864.386
122,5832,32,8748,1274.88
122,5832,32,13122,2009.86
122,5832,32,16384,2522.16
122,5832,64,512,417.622
122,5832,64,768,484.778
122,5832,64,1152,565.078
122,5832,64,1728,694.274
122,5832,64,2592,946.414
122,5832,64,3888,1498.84
122,5832,64,5832,2186.66
122,5832,64,8748,3317.46
122,5832,64,13122,5319.56
122,5832,64,16384,6662.28
122,5832,128,512,654.786
122,5832,128,768,793.838
122,5832,128,1152,987.586
122,5832,128,1728,1387.55
122,5832,128,2592,2583
122,5832,128,3888,4327.2
122,5832,128,5832,6426.62
122,5832,128,8748,10501.9
122,5832,128,13122,16549.8
122,5832,128,16384,21200.8
122,8748,0,0,399.04
122,8748,1,512,397.228
122,8748,1,768,396.288
122,8748,1,1152,396.992
122,8748,1,1728,396.438
122,8748,1,2592,397.078
122,8748,1,3888,396.032
122,8748,1,5832,395.968
122,8748,1,8748,396.138
122,8748,1,13122,583.402
122,8748,1,16384,729.75
122,8748,2,512,392.638
122,8748,2,768,392.662
122,8748,2,1152,392.384
122,8748,2,1728,393.43
122,8748,2,2592,392.682
122,8748,2,3888,392.022
122,8748,2,5832,392.448
122,8748,2,8748,393.088
122,8748,2,13122,581.974
122,8748,2,16384,728.234
122,8748,4,512,393.238
122,8748,4,768,394.304
122,8748,4,1152,394.602
122,8748,4,1728,394.986
122,8748,4,2592,394.86
122,8748,4,3888,393.388
122,8748,4,5832,393.558
122,8748,4,8748,395.35
122,8748,4,13122,583.704
122,8748,4,16384,729.28
122,8748,8,512,394.24
122,8748,8,768,394.284
122,8748,8,1152,396.224
122,8748,8,1728,396.308
122,8748,8,2592,396.82
122,8748,8,3888,397.462
122,8748,8,5832,403.394
122,8748,8,8748,406.614
122,8748,8,13122,595.01
122,8748,8,16384,739.692
122,8748,16,512,404.674
122,8748,16,768,417.794
122,8748,16,1152,437.57
122,8748,16,1728,461.27
122,8748,16,2592,499.094
122,8748,16,3888,562.86
122,8748,16,5832,654.55
122,8748,16,8748,805.548
122,8748,16,13122,1158.79
122,8748,16,16384,1470.81
122,8748,32,512,441.004
122,8748,32,768,464.618
122,8748,32,1152,498.156
122,8748,32,1728,544.856
122,8748,32,2592,629.956
122,8748,32,3888,760.022
122,8748,32,5832,985.09
122,8748,32,8748,1271.28
122,8748,32,13122,1922.2
122,8748,32,16384,2490.88
122,8748,64,512,535.128
122,8748,64,768,602.07
122,8748,64,1152,687.318
122,8748,64,1728,816.364
122,8748,64,2592,1079.56
122,8748,64,3888,1650.01
122,8748,64,5832,2340.56
122,8748,64,8748,3244.56
122,8748,64,13122,5071.38
122,8748,64,16384,6656.86
122,8748,128,512,777.304
122,8748,128,768,923.672
122,8748,128,1152,1095.51
122,8748,128,1728,1461.08
122,8748,128,2592,2705.92
122,8748,128,3888,4386.92
122,8748,128,5832,6625.22
122,8748,128,8748,9718.04
122,8748,128,13122,16947.9
122,8748,128,16384,21361.4
122,13122,0,0,613.42
122,13122,1,512,613.166
122,13122,1,768,604.31
122,13122,1,1152,607.234
122,13122,1,1728,604.098
122,13122,1,2592,603.286
122,13122,1,3888,606.508
122,13122,1,5832,607.466
122,13122,1,8748,602.112
122,13122,1,13122,603.392
122,13122,1,16384,752.386
122,13122,2,512,598.338
122,13122,2,768,609.088
122,13122,2,1152,603.5
122,13122,2,1728,607.53
122,13122,2,2592,610.072
122,13122,2,3888,609.494
122,13122,2,5832,606.594
122,13122,2,8748,608.002
122,13122,2,13122,603.798
122,13122,2,16384,747.99
122,13122,4,512,606.316
122,13122,4,768,602.176
122,13122,4,1152,603.434
122,13122,4,1728,612.372
122,13122,4,2592,610.518
122,13122,4,3888,601.664
122,13122,4,5832,605.568
122,13122,4,8748,606.764
122,13122,4,13122,616.556
122,13122,4,16384,759.978
122,13122,8,512,608.748
122,13122,8,768,605.398
122,13122,8,1152,609.024
122,13122,8,1728,610.114
122,13122,8,2592,608.258
122,13122,8,3888,610.626
122,13122,8,5832,616.854
122,13122,8,8748,620.566
122,13122,8,13122,624.044
122,13122,8,16384,772.78
122,13122,16,512,608.768
122,13122,16,768,622.956
122,13122,16,1152,643.862
122,13122,16,1728,667.008
122,13122,16,2592,706.178
122,13122,16,3888,775.51
122,13122,16,5832,869.334
122,13122,16,8748,1029.29
122,13122,16,13122,1242.86
122,13122,16,16384,1513.03
122,13122,32,512,644.524
122,13122,32,768,666.84
122,13122,32,1152,701.612
122,13122,32,1728,755.478
122,13122,32,2592,837.144
122,13122,32,3888,975.428
122,13122,32,5832,1208.05
122,13122,32,8748,1538.56
122,13122,32,13122,1933.85
122,13122,32,16384,2381.36
122,13122,64,512,741.248
122,13122,64,768,811.286
122,13122,64,1152,894.252
122,13122,64,1728,1028.29
122,13122,64,2592,1316.59
122,13122,64,3888,1870.19
122,13122,64,5832,2541.64
122,13122,64,8748,3639.84
122,13122,64,13122,4878.16
122,13122,64,16384,6229.9
122,13122,128,512,953.432
122,13122,128,768,1099.29
122,13122,128,1152,1305.97
122,13122,128,1728,1669.98
122,13122,128,2592,3016.46
122,13122,128,3888,4493.44
122,13122,128,5832,6751.5
122,13122,128,8748,10474.3
122,13122,128,13122,16108.2
122,13122,128,16384,21552.6
122,16384,0,0,738.582
122,16384,1,512,737.432
122,16384,1,768,735.83
122,16384,1,1152,735.658
122,16384,1,1728,736.3
122,16384,1,2592,735.766
122,16384,1,3888,734.038
122,16384,1,5832,735.02
122,16384,1,8748,734.488
122,16384,1,13122,731.798
122,16384,1,16384,733.886
122,16384,2,512,728.532
122,16384,2,768,728.556
122,16384,2,1152,726.742
122,16384,2,1728,726.166
122,16384,2,2592,726.658
122,16384,2,3888,725.848
122,16384,2,5832,727.146
122,16384,2,8748,727.212
122,16384,2,13122,727.234
122,16384,2,16384,728.322
122,16384,4,512,729.536
122,16384,4,768,729.538
122,16384,4,1152,731.692
122,16384,4,1728,728.746
122,16384,4,2592,729.856
122,16384,4,3888,728.042
122,16384,4,5832,728.024
122,16384,4,8748,730.946
122,16384,4,13122,729.708
122,16384,4,16384,732.46
122,16384,8,512,728.3
122,16384,8,768,728.92
122,16384,8,1152,730.668
122,16384,8,1728,731.754
122,16384,8,2592,732.054
122,16384,8,3888,733.718
122,16384,8,5832,736.3
122,16384,8,8748,741.334
122,16384,8,13122,740.482
122,16384,8,16384,744.62
122,16384,16,512,730.88
122,16384,16,768,731.628
122,16384,16,1152,744.556
122,16384,16,1728,767.658
122,16384,16,2592,806.742
122,16384,16,3888,870.252
122,16384,16,5832,965.678
122,16384,16,8748,1120.54
122,16384,16,13122,1333.32
122,16384,16,16384,1479.09
122,16384,32,512,748.27
122,16384,32,768,767.576
122,16384,32,1152,803.072
122,16384,32,1728,852.204
122,16384,32,2592,937.218
122,16384,32,3888,1066.07
122,16384,32,5832,1306.29
122,16384,32,8748,1614.38
122,16384,32,13122,2045.76
122,16384,32,16384,2334.8
122,16384,64,512,838.574
122,16384,64,768,909.954
122,16384,64,1152,993.558
122,16384,64,1728,1123.01
122,16384,64,2592,1392.79
122,16384,64,3888,1985.88
122,16384,64,5832,2661.52
122,16384,64,8748,3577.56
122,16384,64,13122,5411.34
122,16384,64,16384,6094.4
122,16384,128,512,1079.9
122,16384,128,768,1230.32
122,16384,128,1152,1435.67
122,16384,128,1728,1811.61
122,16384,128,2592,3229.68
122,16384,128,3888,4787.64
122,16384,128,5832,6742.64
122,16384,128,8748,9845.44
122,16384,128,13122,16916.1
122,16384,128,16384,21410.4
128,0,0,0,17.3647
128,0,1,16,16.9813
128,0,1,32,16.9807
128,0,1,64,17.002
128,0,1,128,19.328
128,0,1,256,24.4054
128,0,1,512,34.4106
128,0,1,1024,56.2766
128,0,1,2048,100.843
128,0,1,4096,190.741
128,0,1,8192,371.138
128,0,1,16384,730.456
128,0,2,16,16.8107
128,0,2,32,16.8107
128,0,2,64,17.0453
128,0,2,128,19.584
128,0,2,256,24.64
128,0,2,512,34.752
128,0,2,1024,56.2986
128,0,2,2048,101.184
128,0,2,4096,190.058
128,0,2,8192,368.854
128,0,2,16384,727.232
128,0,4,16,16.7893
128,0,4,32,16.6193
128,0,4,64,16.9387
128,0,4,128,19.8607
128,0,4,256,25.3866
128,0,4,512,35.9886
128,0,4,1024,56.874
128,0,4,2048,102.294
128,0,4,4096,190.784
128,0,4,8192,369.622
128,0,4,16384,729.068
128,0,8,16,16.618
128,0,8,32,16.7893
128,0,8,64,16.9813
128,0,8,128,21.0986
128,0,8,256,26.326
128,0,8,512,36.928
128,0,8,1024,59.0934
128,0,8,2048,104.683
128,0,8,4096,194.24
128,0,8,8192,378.71
128,0,8,16384,735.642
128,0,16,16,25.7714
128,0,16,32,25.8766
128,0,16,64,26.0694
128,0,16,128,34.432
128,0,16,256,45.44
128,0,16,512,66.9226
128,0,16,1024,111.659
128,0,16,2048,199.403
128,0,16,4096,377.002
128,0,16,8192,743.68
128,0,16,16384,1470.59
128,0,32,16,36.6514
128,0,32,32,37.0134
128,0,32,64,37.7606
128,0,32,128,51.9686
128,0,32,256,68.3314
128,0,32,512,101.696
128,0,32,1024,169.643
128,0,32,2048,302.166
128,0,32,4096,586.24
128,0,32,8192,1166.75
128,0,32,16384,2275.76
128,0,64,16,62.7846
128,0,64,32,63.1046
128,0,64,64,64.79
128,0,64,128,94.5714
128,0,64,256,128.149
128,0,64,512,195.733
128,0,64,1024,336.598
128,0,64,2048,624.3
128,0,64,4096,1488.09
128,0,64,8192,2968.6
128,0,64,16384,5890.44
128,0,128,16,113.495
128,0,128,32,114.433
128,0,128,64,117.568
128,0,128,128,179.199
128,0,128,256,253.804
128,0,128,512,422.85
128,0,128,1024,723.416
128,0,128,2048,1561.97
128,0,128,4096,4352.16
128,0,128,8192,8592.58
128,0,128,16384,21016
128,16,0,0,20.3734
128,16,1,16,20.352
128,16,1,32,20.4586
128,16,1,64,20.522
128,16,1,128,20.608
128,16,1,256,24.3626
128,16,1,512,34.4954
128,16,1,1024,56.2994
128,16,1,2048,101.142
128,16,1,4096,190.059
128,16,1,8192,370.646
128,16,1,16384,729.3
128,16,2,16,20.3946
128,16,2,32,20.3726
128,16,2,64,20.3306
128,16,2,128,20.4586
128,16,2,256,24.7254
128,16,2,512,35.0294
128,16,2,1024,56.3854
128,16,2,2048,100.609
128,16,2,4096,189.952
128,16,2,8192,368.598
128,16,2,16384,726.08
128,16,4,16,20.3314
128,16,4,32,20.544
128,16,4,64,20.6294
128,16,4,128,20.5874
128,16,4,256,25.4294
128,16,4,512,36.01
128,16,4,1024,57.2586
128,16,4,2048,101.953
128,16,4,4096,190.634
128,16,4,8192,368.064
128,16,4,16384,728.386
128,16,8,16,20.864
128,16,8,32,20.672
128,16,8,64,21.2486
128,16,8,128,21.014
128,16,8,256,26.4526
128,16,8,512,36.758
128,16,8,1024,58.816
128,16,8,2048,104.876
128,16,8,4096,193.77
128,16,8,8192,377.3
128,16,8,16384,736.258
128,16,16,16,30.6986
128,16,16,32,30.6986
128,16,16,64,30.8054
128,16,16,128,34.4106
128,16,16,256,44.9066
128,16,16,512,66.752
128,16,16,1024,111.295
128,16,16,2048,199.701
128,16,16,4096,376.342
128,16,16,8192,743.788
128,16,16,16384,1470.15
128,16,32,16,40.832
128,16,32,32,41.322
128,16,32,64,41.472
128,16,32,128,52.2026
128,16,32,256,68.3946
128,16,32,512,101.781
128,16,32,1024,169.195
128,16,32,2048,301.184
128,16,32,4096,585.88
128,16,32,8192,1166.23
128,16,32,16384,2273.82
128,16,64,16,66.6874
128,16,64,32,67.028
128,16,64,64,68.2246
128,16,64,128,94.4854
128,16,64,256,128.128
128,16,64,512,195.627
128,16,64,1024,337.346
128,16,64,2048,624.812
128,16,64,4096,1488.96
128,16,64,8192,2969.1
128,16,64,16384,5885.58
128,16,128,16,113.729
128,16,128,32,114.518
128,16,128,64,118.122
128,16,128,128,179.563
128,16,128,256,254.06
128,16,128,512,423.064
128,16,128,1024,724.376
128,16,128,2048,1579.16
128,16,128,4096,4344.14
128,16,128,8192,8608.88
128,16,128,16384,20573.2
128,32,0,0,20.48
128,32,1,16,20.352
128,32,1,32,20.352
128,32,1,64,20.288
128,32,1,128,20.416
128,32,1,256,24.3414
128,32,1,512,34.41
128,32,1,1024,56.5126
128,32,1,2048,100.801
128,32,1,4096,190.209
128,32,1,8192,370.754
128,32,1,16384,729.962
128,32,2,16,20.16
128,32,2,32,20.3734
128,32,2,64,20.5226
128,32,2,128,20.5654
128,32,2,256,24.576
128,32,2,512,34.6034
128,32,2,1024,56.2986
128,32,2,2048,100.821
128,32,2,4096,190.038
128,32,2,8192,369.836
128,32,2,16384,726.912
128,32,4,16,20.3506
128,32,4,32,20.31
128,32,4,64,20.3306
128,32,4,128,20.5866
128,32,4,256,25.0866
128,32,4,512,35.7546
128,32,4,1024,57.1526
128,32,4,2048,101.802
128,32,4,4096,191.233
128,32,4,8192,370.198
128,32,4,16384,730.072
128,32,8,16,20.5646
128,32,8,32,20.7786
128,32,8,64,20.7794
128,32,8,128,21.1194
128,32,8,256,26.4754
128,32,8,512,36.928
128,32,8,1024,59.392
128,32,8,2048,104.725
128,32,8,4096,194.283
128,32,8,8192,379.158
128,32,8,16384,736.792
128,32,16,16,30.848
128,32,16,32,30.8266
128,32,16,64,31.2106
128,32,16,128,34.6454
128,32,16,256,45.0134
128,32,16,512,66.5814
128,32,16,1024,111.679
128,32,16,2048,199.808
128,32,16,4096,376.194
128,32,16,8192,744.622
128,32,16,16384,1469.17
128,32,32,16,41.046
128,32,32,32,41.1514
128,32,32,64,41.9834
128,32,32,128,52.0746
128,32,32,256,68.1386
128,32,32,512,101.781
128,32,32,1024,169.452
128,32,32,2048,302.166
128,32,32,4096,586.392
128,32,32,8192,1167.7
128,32,32,16384,2272.58
128,32,64,16,66.7094
128,32,64,32,67.3286
128,32,64,64,67.798
128,32,64,128,94.7406
128,32,64,256,128.256
128,32,64,512,195.392
128,32,64,1024,337.216
128,32,64,2048,625.752
128,32,64,4096,1489.75
128,32,64,8192,2971.24
128,32,64,16384,5916.02
128,32,128,16,113.92
128,32,128,32,115.008
128,32,128,64,117.867
128,32,128,128,179.799
128,32,128,256,254.124
128,32,128,512,422.998
128,32,128,1024,723.224
128,32,128,2048,1560.41
128,32,128,4096,4353.06
128,32,128,8192,8591.88
128,32,128,16384,20697.2
128,64,0,0,20.6506
128,64,1,16,20.5226
128,64,1,32,20.5866
128,64,1,64,20.5234
128,64,1,128,20.586
128,64,1,256,24.4046
128,64,1,512,34.432
128,64,1,1024,56.2994
128,64,1,2048,101.269
128,64,1,4096,190.23
128,64,1,8192,370.88
128,64,1,16384,730.392
128,64,2,16,20.842
128,64,2,32,20.736
128,64,2,64,20.864
128,64,2,128,20.7146
128,64,2,256,24.6614
128,64,2,512,34.73
128,64,2,1024,56.3206
128,64,2,2048,100.885
128,64,2,4096,190.059
128,64,2,8192,368.746
128,64,2,16384,727.956
128,64,4,16,20.5874
128,64,4,32,20.672
128,64,4,64,20.7786
128,64,4,128,20.8426
128,64,4,256,24.7254
128,64,4,512,35.1574
128,64,4,1024,57.408
128,64,4,2048,101.845
128,64,4,4096,190.635
128,64,4,8192,369.112
128,64,4,16384,727.382
128,64,8,16,20.8846
128,64,8,32,21.0774
128,64,8,64,21.1846
128,64,8,128,21.1414
128,64,8,256,26.346
128,64,8,512,36.6726
128,64,8,1024,59.0726
128,64,8,2048,104.576
128,64,8,4096,194.795
128,64,8,8192,378.944
128,64,8,16384,737.346
128,64,16,16,30.8906
128,64,16,32,31.1246
128,64,16,64,31.0406
128,64,16,128,34.6026
128,64,16,256,45.2274
128,64,16,512,66.5606
128,64,16,1024,111.509
128,64,16,2048,199.915
128,64,16,4096,376.128
128,64,16,8192,743.596
128,64,16,16384,1472.81
128,64,32,16,41.4074
128,64,32,32,41.834
128,64,32,64,42.282
128,64,32,128,52.0534
128,64,32,256,68.6306
128,64,32,512,102.208
128,64,32,1024,168.726
128,64,32,2048,301.846
128,64,32,4096,587.5
128,64,32,8192,1166.23
128,64,32,16384,2272.08
128,64,64,16,66.5174
128,64,64,32,67.222
128,64,64,64,68.2246
128,64,64,128,94.5714
128,64,64,256,128.235
128,64,64,512,195.542
128,64,64,1024,336.706
128,64,64,2048,624.6
128,64,64,4096,1484.31
128,64,64,8192,2976.42
